,tanggal,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI,KASUS
0,2021-11-09,2.0,21.0,-8.0,63747.0,62244.0,1333.0,170.0,NUSA TENGGARA TIMUR,15.0
0,2021-11-10,1.0,30.0,-23.0,63755.0,62274.0,1334.0,147.0,NUSA TENGGARA TIMUR,8.0
0,2021-11-11,0.0,15.0,-5.0,63765.0,62289.0,1334.0,142.0,NUSA TENGGARA TIMUR,10.0
0,2021-11-12,0.0,14.0,0.0,63779.0,62303.0,1334.0,142.0,NUSA TENGGARA TIMUR,14.0
0,2021-11-13,0.0,19.0,-13.0,63785.0,62322.0,1334.0,129.0,NUSA TENGGARA TIMUR,6.0
0,2021-11-14,0.0,3.0,0.0,63788.0,62325.0,1334.0,129.0,NUSA TENGGARA TIMUR,3.0
0,2021-11-15,0.0,10.0,-4.0,63794.0,62335.0,1334.0,125.0,NUSA TENGGARA TIMUR,6.0
0,2021-11-16,0.0,12.0,-5.0,63801.0,62347.0,1334.0,120.0,NUSA TENGGARA TIMUR,7.0
0,2021-11-17,0.0,13.0,-3.0,63811.0,62360.0,1334.0,117.0,NUSA TENGGARA TIMUR,10.0
0,2021-11-18,1.0,9.0,49.0,63870.0,62369.0,1335.0,166.0,NUSA TENGGARA TIMUR,59.0
0,2021-11-19,0.0,16.0,-5.0,63881.0,62385.0,1335.0,161.0,NUSA TENGGARA TIMUR,11.0
0,2021-11-20,3.0,5.0,2.0,63891.0,62390.0,1338.0,163.0,NUSA TENGGARA TIMUR,10.0
0,2021-11-21,0.0,4.0,31.0,63926.0,62394.0,1338.0,194.0,NUSA TENGGARA TIMUR,35.0
0,2021-11-22,0.0,6.0,5.0,63937.0,62400.0,1338.0,199.0,NUSA TENGGARA TIMUR,11.0
0,2021-11-23,0.0,7.0,12.0,63956.0,62407.0,1338.0,211.0,NUSA TENGGARA TIMUR,19.0
0,2021-11-24,2.0,8.0,7.0,63973.0,62415.0,1340.0,218.0,NUSA TENGGARA TIMUR,17.0
0,2021-11-25,0.0,7.0,11.0,63991.0,62422.0,1340.0,229.0,NUSA TENGGARA TIMUR,18.0
0,2021-11-26,0.0,5.0,0.0,63996.0,62427.0,1340.0,229.0,NUSA TENGGARA TIMUR,5.0
0,2021-11-27,0.0,4.0,7.0,64007.0,62431.0,1340.0,236.0,NUSA TENGGARA TIMUR,11.0
0,2021-11-28,0.0,9.0,-7.0,64009.0,62440.0,1340.0,229.0,NUSA TENGGARA TIMUR,2.0
0,2021-11-29,0.0,9.0,-5.0,64013.0,62449.0,1340.0,224.0,NUSA TENGGARA TIMUR,4.0
0,2021-11-30,0.0,59.0,-56.0,64016.0,62508.0,1340.0,168.0,NUSA TENGGARA TIMUR,3.0
0,2021-12-01,0.0,33.0,-23.0,64026.0,62541.0,1340.0,145.0,NUSA TENGGARA TIMUR,10.0
0,2021-12-02,0.0,5.0,4.0,64035.0,62546.0,1340.0,149.0,NUSA TENGGARA TIMUR,9.0
0,2021-12-03,0.0,15.0,12.0,64062.0,62561.0,1340.0,161.0,NUSA TENGGARA TIMUR,27.0
0,2021-12-04,0.0,17.0,-16.0,64063.0,62578.0,1340.0,145.0,NUSA TENGGARA TIMUR,1.0
0,2021-12-05,1.0,8.0,-1.0,64071.0,62586.0,1341.0,144.0,NUSA TENGGARA TIMUR,8.0
0,2021-12-06,1.0,29.0,-19.0,64082.0,62615.0,1342.0,125.0,NUSA TENGGARA TIMUR,11.0
0,2021-12-07,1.0,14.0,2.0,64099.0,62629.0,1343.0,127.0,NUSA TENGGARA TIMUR,17.0
0,2021-12-08,0.0,6.0,12.0,64117.0,62635.0,1343.0,139.0,NUSA TENGGARA TIMUR,18.0
0,2021-12-09,0.0,6.0,2.0,64125.0,62641.0,1343.0,141.0,NUSA TENGGARA TIMUR,8.0
0,2021-12-10,0.0,5.0,0.0,64130.0,62646.0,1343.0,141.0,NUSA TENGGARA TIMUR,5.0
0,2021-12-11,0.0,13.0,8.0,64151.0,62659.0,1343.0,149.0,NUSA TENGGARA TIMUR,21.0
0,2021-12-12,0.0,4.0,2.0,64157.0,62663.0,1343.0,151.0,NUSA TENGGARA TIMUR,6.0
0,2021-12-13,1.0,29.0,-25.0,64162.0,62692.0,1344.0,126.0,NUSA TENGGARA TIMUR,5.0
0,2021-12-14,1.0,9.0,-3.0,64169.0,62701.0,1345.0,123.0,NUSA TENGGARA TIMUR,7.0
0,2021-12-15,0.0,4.0,1.0,64174.0,62705.0,1345.0,124.0,NUSA TENGGARA TIMUR,5.0
0,2021-12-16,0.0,2.0,5.0,64181.0,62707.0,1345.0,129.0,NUSA TENGGARA TIMUR,7.0
0,2021-12-17,0.0,15.0,-6.0,64190.0,62722.0,1345.0,123.0,NUSA TENGGARA TIMUR,9.0
0,2021-12-18,1.0,19.0,-13.0,64197.0,62741.0,1346.0,110.0,NUSA TENGGARA TIMUR,7.0
0,2021-12-19,0.0,6.0,-4.0,64199.0,62747.0,1346.0,106.0,NUSA TENGGARA TIMUR,2.0
0,2021-12-20,1.0,7.0,2.0,64209.0,62754.0,1347.0,108.0,NUSA TENGGARA TIMUR,10.0
0,2021-12-21,0.0,21.0,-16.0,64214.0,62775.0,1347.0,92.0,NUSA TENGGARA TIMUR,5.0
0,2021-12-22,0.0,10.0,-5.0,64219.0,62785.0,1347.0,87.0,NUSA TENGGARA TIMUR,5.0
0,2021-12-23,0.0,6.0,2.0,64227.0,62791.0,1347.0,89.0,NUSA TENGGARA TIMUR,8.0
0,2021-12-24,0.0,2.0,2.0,64231.0,62793.0,1347.0,91.0,NUSA TENGGARA TIMUR,4.0
0,2021-12-25,0.0,3.0,0.0,64234.0,62796.0,1347.0,91.0,NUSA TENGGARA TIMUR,3.0
0,2021-12-26,0.0,4.0,-4.0,64234.0,62800.0,1347.0,87.0,NUSA TENGGARA TIMUR,0.0
0,2021-12-27,0.0,7.0,-4.0,64237.0,62807.0,1347.0,83.0,NUSA TENGGARA TIMUR,3.0
0,2021-12-28,0.0,15.0,-9.0,64243.0,62822.0,1347.0,74.0,NUSA TENGGARA TIMUR,6.0
0,2021-12-29,0.0,9.0,-7.0,64245.0,62831.0,1347.0,67.0,NUSA TENGGARA TIMUR,2.0
0,2021-12-30,0.0,6.0,-2.0,64249.0,62837.0,1347.0,65.0,NUSA TENGGARA TIMUR,4.0
0,2021-12-31,0.0,7.0,-3.0,64253.0,62844.0,1347.0,62.0,NUSA TENGGARA TIMUR,4.0
0,2022-01-01,0.0,4.0,-3.0,64254.0,62848.0,1347.0,59.0,NUSA TENGGARA TIMUR,1.0
0,2022-01-02,0.0,6.0,-6.0,64254.0,62854.0,1347.0,53.0,NUSA TENGGARA TIMUR,0.0
0,2022-01-03,1.0,6.0,2.0,64263.0,62860.0,1348.0,55.0,NUSA TENGGARA TIMUR,9.0
0,2022-01-04,0.0,3.0,-1.0,64265.0,62863.0,1348.0,54.0,NUSA TENGGARA TIMUR,2.0
0,2022-01-05,0.0,3.0,6.0,64274.0,62866.0,1348.0,60.0,NUSA TENGGARA TIMUR,9.0
0,2022-01-06,0.0,2.0,14.0,64290.0,62868.0,1348.0,74.0,NUSA TENGGARA TIMUR,16.0
0,2022-01-07,0.0,3.0,0.0,64293.0,62871.0,1348.0,74.0,NUSA TENGGARA TIMUR,3.0
0,2022-01-08,1.0,1.0,2.0,64297.0,62872.0,1349.0,76.0,NUSA TENGGARA TIMUR,4.0
0,2022-01-09,1.0,4.0,0.0,64302.0,62876.0,1350.0,76.0,NUSA TENGGARA TIMUR,5.0
0,2022-01-10,0.0,2.0,8.0,64312.0,62878.0,1350.0,84.0,NUSA TENGGARA TIMUR,10.0
0,2022-01-11,0.0,4.0,-1.0,64315.0,62882.0,1350.0,83.0,NUSA TENGGARA TIMUR,3.0
0,2022-01-12,0.0,2.0,0.0,64317.0,62884.0,1350.0,83.0,NUSA TENGGARA TIMUR,2.0
0,2022-01-13,0.0,10.0,-8.0,64319.0,62894.0,1350.0,75.0,NUSA TENGGARA TIMUR,2.0
0,2022-01-14,1.0,0.0,8.0,64328.0,62894.0,1351.0,83.0,NUSA TENGGARA TIMUR,9.0
0,2022-01-15,1.0,13.0,-6.0,64336.0,62907.0,1352.0,77.0,NUSA TENGGARA TIMUR,8.0
0,2022-01-16,0.0,3.0,13.0,64352.0,62910.0,1352.0,90.0,NUSA TENGGARA TIMUR,16.0
0,2022-01-17,0.0,4.0,3.0,64359.0,62914.0,1352.0,93.0,NUSA TENGGARA TIMUR,7.0
0,2022-01-18,0.0,3.0,5.0,64367.0,62917.0,1352.0,98.0,NUSA TENGGARA TIMUR,8.0
0,2022-01-19,0.0,2.0,4.0,64373.0,62919.0,1352.0,102.0,NUSA TENGGARA TIMUR,6.0
0,2022-01-20,0.0,7.0,26.0,64406.0,62926.0,1352.0,128.0,NUSA TENGGARA TIMUR,33.0
0,2022-01-21,0.0,6.0,18.0,64430.0,62932.0,1352.0,146.0,NUSA TENGGARA TIMUR,24.0
0,2022-01-22,0.0,2.0,26.0,64458.0,62934.0,1352.0,172.0,NUSA TENGGARA TIMUR,28.0
0,2022-01-23,0.0,3.0,8.0,64469.0,62937.0,1352.0,180.0,NUSA TENGGARA TIMUR,11.0
0,2022-01-24,0.0,0.0,11.0,64480.0,62937.0,1352.0,191.0,NUSA TENGGARA TIMUR,11.0
0,2022-01-25,0.0,12.0,8.0,64500.0,62949.0,1352.0,199.0,NUSA TENGGARA TIMUR,20.0
0,2022-01-26,0.0,16.0,8.0,64524.0,62965.0,1352.0,207.0,NUSA TENGGARA TIMUR,24.0
0,2022-01-27,0.0,23.0,0.0,64547.0,62988.0,1352.0,207.0,NUSA TENGGARA TIMUR,23.0
0,2022-01-28,0.0,44.0,-17.0,64574.0,63032.0,1352.0,190.0,NUSA TENGGARA TIMUR,27.0
0,2022-01-29,0.0,10.0,16.0,64600.0,63042.0,1352.0,206.0,NUSA TENGGARA TIMUR,26.0
0,2022-01-30,0.0,14.0,14.0,64628.0,63056.0,1352.0,220.0,NUSA TENGGARA TIMUR,28.0
0,2022-01-31,0.0,7.0,18.0,64653.0,63063.0,1352.0,238.0,NUSA TENGGARA TIMUR,25.0
0,2022-02-01,0.0,20.0,4.0,64677.0,63083.0,1352.0,242.0,NUSA TENGGARA TIMUR,24.0
0,2022-02-02,0.0,29.0,-9.0,64697.0,63112.0,1352.0,233.0,NUSA TENGGARA TIMUR,20.0
0,2022-02-03,0.0,12.0,26.0,64735.0,63124.0,1352.0,259.0,NUSA TENGGARA TIMUR,38.0
0,2022-02-04,1.0,7.0,38.0,64781.0,63131.0,1353.0,297.0,NUSA TENGGARA TIMUR,46.0
0,2022-02-05,0.0,15.0,43.0,64839.0,63146.0,1353.0,340.0,NUSA TENGGARA TIMUR,58.0
0,2022-02-06,0.0,6.0,37.0,64882.0,63152.0,1353.0,377.0,NUSA TENGGARA TIMUR,43.0
0,2022-02-07,0.0,47.0,-20.0,64909.0,63199.0,1353.0,357.0,NUSA TENGGARA TIMUR,27.0
0,2022-02-08,1.0,26.0,37.0,64973.0,63225.0,1354.0,394.0,NUSA TENGGARA TIMUR,64.0
0,2022-02-09,1.0,7.0,95.0,65076.0,63232.0,1355.0,489.0,NUSA TENGGARA TIMUR,103.0
0,2022-02-10,0.0,28.0,105.0,65209.0,63260.0,1355.0,594.0,NUSA TENGGARA TIMUR,133.0
0,2022-02-11,0.0,17.0,80.0,65306.0,63277.0,1355.0,674.0,NUSA TENGGARA TIMUR,97.0
0,2022-02-12,0.0,56.0,98.0,65460.0,63333.0,1355.0,772.0,NUSA TENGGARA TIMUR,154.0
0,2022-02-13,1.0,32.0,79.0,65572.0,63365.0,1356.0,851.0,NUSA TENGGARA TIMUR,112.0
0,2022-02-14,0.0,19.0,81.0,65672.0,63384.0,1356.0,932.0,NUSA TENGGARA TIMUR,100.0
0,2022-02-15,1.0,35.0,259.0,65967.0,63419.0,1357.0,1191.0,NUSA TENGGARA TIMUR,295.0
0,2022-02-16,0.0,36.0,287.0,66290.0,63455.0,1357.0,1478.0,NUSA TENGGARA TIMUR,323.0
0,2022-02-17,0.0,48.0,386.0,66724.0,63503.0,1357.0,1864.0,NUSA TENGGARA TIMUR,434.0
0,2022-02-18,0.0,78.0,321.0,67123.0,63581.0,1357.0,2185.0,NUSA TENGGARA TIMUR,399.0
0,2022-02-19,0.0,111.0,309.0,67543.0,63692.0,1357.0,2494.0,NUSA TENGGARA TIMUR,420.0
0,2022-02-20,0.0,33.0,384.0,67960.0,63725.0,1357.0,2878.0,NUSA TENGGARA TIMUR,417.0
0,2022-02-21,1.0,125.0,366.0,68452.0,63850.0,1358.0,3244.0,NUSA TENGGARA TIMUR,492.0
0,2022-02-22,0.0,76.0,915.0,69443.0,63926.0,1358.0,4159.0,NUSA TENGGARA TIMUR,991.0
0,2022-02-23,1.0,99.0,798.0,70341.0,64025.0,1359.0,4957.0,NUSA TENGGARA TIMUR,898.0
0,2022-02-24,1.0,210.0,588.0,71140.0,64235.0,1360.0,5545.0,NUSA TENGGARA TIMUR,799.0
0,2022-02-25,2.0,176.0,800.0,72118.0,64411.0,1362.0,6345.0,NUSA TENGGARA TIMUR,978.0
0,2022-02-26,0.0,211.0,764.0,73093.0,64622.0,1362.0,7109.0,NUSA TENGGARA TIMUR,975.0
0,2022-02-27,3.0,380.0,260.0,73736.0,65002.0,1365.0,7369.0,NUSA TENGGARA TIMUR,643.0
0,2022-02-28,6.0,316.0,-21.0,74037.0,65318.0,1371.0,7348.0,NUSA TENGGARA TIMUR,301.0
0,2022-03-01,2.0,316.0,392.0,74747.0,65634.0,1373.0,7740.0,NUSA TENGGARA TIMUR,710.0
0,2022-03-02,9.0,505.0,860.0,76121.0,66139.0,1382.0,8600.0,NUSA TENGGARA TIMUR,1374.0
0,2022-03-03,1.0,560.0,504.0,77186.0,66699.0,1383.0,9104.0,NUSA TENGGARA TIMUR,1065.0
0,2022-03-04,2.0,722.0,189.0,78099.0,67421.0,1385.0,9293.0,NUSA TENGGARA TIMUR,913.0
0,2022-03-05,4.0,737.0,452.0,79292.0,68158.0,1389.0,9745.0,NUSA TENGGARA TIMUR,1193.0
0,2022-03-06,5.0,610.0,265.0,80172.0,68768.0,1394.0,10010.0,NUSA TENGGARA TIMUR,880.0
0,2022-03-07,2.0,656.0,149.0,80979.0,69424.0,1396.0,10159.0,NUSA TENGGARA TIMUR,807.0
0,2022-03-08,7.0,1415.0,-73.0,82328.0,70839.0,1403.0,10086.0,NUSA TENGGARA TIMUR,1349.0
0,2022-03-09,5.0,846.0,354.0,83533.0,71685.0,1408.0,10440.0,NUSA TENGGARA TIMUR,1205.0
0,2022-03-10,5.0,746.0,-85.0,84199.0,72431.0,1413.0,10355.0,NUSA TENGGARA TIMUR,666.0
0,2022-03-11,4.0,674.0,-324.0,84553.0,73105.0,1417.0,10031.0,NUSA TENGGARA TIMUR,354.0
0,2022-03-12,3.0,1174.0,-335.0,85395.0,74279.0,1420.0,9696.0,NUSA TENGGARA TIMUR,842.0
0,2022-03-13,5.0,836.0,-248.0,85988.0,75115.0,1425.0,9448.0,NUSA TENGGARA TIMUR,593.0
0,2022-03-14,4.0,571.0,264.0,86827.0,75686.0,1429.0,9712.0,NUSA TENGGARA TIMUR,839.0
0,2022-03-15,3.0,1168.0,-281.0,87717.0,76854.0,1432.0,9431.0,NUSA TENGGARA TIMUR,890.0
0,2022-03-16,1.0,925.0,-40.0,88603.0,77779.0,1433.0,9391.0,NUSA TENGGARA TIMUR,886.0
0,2022-03-17,4.0,654.0,113.0,89374.0,78433.0,1437.0,9504.0,NUSA TENGGARA TIMUR,771.0
0,2022-03-18,1.0,1048.0,-327.0,90096.0,79481.0,1438.0,9177.0,NUSA TENGGARA TIMUR,722.0
0,2022-03-19,6.0,972.0,-639.0,90435.0,80453.0,1444.0,8538.0,NUSA TENGGARA TIMUR,339.0
0,2022-03-20,3.0,645.0,-401.0,90682.0,81098.0,1447.0,8137.0,NUSA TENGGARA TIMUR,247.0
0,2022-03-21,10.0,1603.0,-1375.0,90920.0,82701.0,1457.0,6762.0,NUSA TENGGARA TIMUR,238.0
0,2022-03-22,4.0,1146.0,-748.0,91322.0,83847.0,1461.0,6014.0,NUSA TENGGARA TIMUR,402.0
0,2022-03-23,5.0,607.0,-250.0,91684.0,84454.0,1466.0,5764.0,NUSA TENGGARA TIMUR,362.0
0,2022-03-24,3.0,616.0,-367.0,91936.0,85070.0,1469.0,5397.0,NUSA TENGGARA TIMUR,252.0
0,2022-03-25,4.0,1086.0,-851.0,92175.0,86156.0,1473.0,4546.0,NUSA TENGGARA TIMUR,239.0
0,2022-03-26,1.0,323.0,-139.0,92360.0,86479.0,1474.0,4407.0,NUSA TENGGARA TIMUR,185.0
0,2022-03-27,0.0,410.0,-315.0,92455.0,86889.0,1474.0,4092.0,NUSA TENGGARA TIMUR,95.0
0,2022-03-28,3.0,576.0,-457.0,92577.0,87465.0,1477.0,3635.0,NUSA TENGGARA TIMUR,122.0
0,2022-03-29,2.0,842.0,-704.0,92717.0,88307.0,1479.0,2931.0,NUSA TENGGARA TIMUR,140.0
0,2022-03-30,2.0,306.0,-118.0,92907.0,88613.0,1481.0,2813.0,NUSA TENGGARA TIMUR,190.0
0,2022-03-31,2.0,632.0,-528.0,93013.0,89245.0,1483.0,2285.0,NUSA TENGGARA TIMUR,106.0
0,2022-04-01,4.0,337.0,-259.0,93095.0,89582.0,1487.0,2026.0,NUSA TENGGARA TIMUR,82.0
0,2022-04-02,2.0,256.0,-190.0,93163.0,89838.0,1489.0,1836.0,NUSA TENGGARA TIMUR,68.0
0,2022-04-03,2.0,163.0,-140.0,93188.0,90001.0,1491.0,1696.0,NUSA TENGGARA TIMUR,25.0
0,2022-04-04,1.0,308.0,-247.0,93250.0,90309.0,1492.0,1449.0,NUSA TENGGARA TIMUR,62.0
0,2022-04-05,0.0,176.0,-112.0,93314.0,90485.0,1492.0,1337.0,NUSA TENGGARA TIMUR,64.0
0,2022-04-06,1.0,312.0,-265.0,93362.0,90797.0,1493.0,1072.0,NUSA TENGGARA TIMUR,48.0
0,2022-04-07,2.0,254.0,-199.0,93419.0,91051.0,1495.0,873.0,NUSA TENGGARA TIMUR,57.0
0,2022-04-08,6.0,120.0,-93.0,93452.0,91171.0,1501.0,780.0,NUSA TENGGARA TIMUR,33.0
0,2022-04-09,0.0,98.0,-59.0,93491.0,91269.0,1501.0,721.0,NUSA TENGGARA TIMUR,39.0
0,2022-04-10,0.0,55.0,-41.0,93505.0,91324.0,1501.0,680.0,NUSA TENGGARA TIMUR,14.0
0,2022-04-11,2.0,185.0,-149.0,93543.0,91509.0,1503.0,531.0,NUSA TENGGARA TIMUR,38.0
0,2022-04-12,0.0,62.0,-31.0,93574.0,91571.0,1503.0,500.0,NUSA TENGGARA TIMUR,31.0
0,2022-04-13,1.0,83.0,-60.0,93598.0,91654.0,1504.0,440.0,NUSA TENGGARA TIMUR,24.0
0,2022-04-14,0.0,63.0,-45.0,93616.0,91717.0,1504.0,395.0,NUSA TENGGARA TIMUR,18.0
0,2022-04-15,0.0,22.0,-13.0,93625.0,91739.0,1504.0,382.0,NUSA TENGGARA TIMUR,9.0
0,2022-04-16,0.0,58.0,-49.0,93634.0,91797.0,1504.0,333.0,NUSA TENGGARA TIMUR,9.0
0,2022-04-17,1.0,44.0,-36.0,93643.0,91841.0,1505.0,297.0,NUSA TENGGARA TIMUR,9.0
0,2022-04-18,0.0,45.0,-40.0,93648.0,91886.0,1505.0,257.0,NUSA TENGGARA TIMUR,5.0
0,2022-04-19,1.0,63.0,-36.0,93676.0,91949.0,1506.0,221.0,NUSA TENGGARA TIMUR,28.0
0,2022-04-20,1.0,25.0,-19.0,93683.0,91974.0,1507.0,202.0,NUSA TENGGARA TIMUR,7.0
0,2022-04-21,0.0,33.0,-24.0,93692.0,92007.0,1507.0,178.0,NUSA TENGGARA TIMUR,9.0
0,2022-04-22,0.0,19.0,-13.0,93698.0,92026.0,1507.0,165.0,NUSA TENGGARA TIMUR,6.0
0,2022-04-23,1.0,7.0,7.0,93713.0,92033.0,1508.0,172.0,NUSA TENGGARA TIMUR,15.0
0,2022-04-24,1.0,17.0,-12.0,93719.0,92050.0,1509.0,160.0,NUSA TENGGARA TIMUR,6.0
0,2022-04-25,2.0,18.0,-11.0,93728.0,92068.0,1511.0,149.0,NUSA TENGGARA TIMUR,9.0
0,2022-04-26,1.0,21.0,-14.0,93736.0,92089.0,1512.0,135.0,NUSA TENGGARA TIMUR,8.0
0,2022-04-27,1.0,34.0,-29.0,93742.0,92123.0,1513.0,106.0,NUSA TENGGARA TIMUR,6.0
0,2022-04-28,0.0,6.0,16.0,93764.0,92129.0,1513.0,122.0,NUSA TENGGARA TIMUR,22.0
0,2022-04-29,0.0,6.0,5.0,93775.0,92135.0,1513.0,127.0,NUSA TENGGARA TIMUR,11.0
0,2022-04-30,0.0,4.0,-3.0,93776.0,92139.0,1513.0,124.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-01,0.0,12.0,-8.0,93780.0,92151.0,1513.0,116.0,NUSA TENGGARA TIMUR,4.0
0,2022-05-02,0.0,0.0,2.0,93782.0,92151.0,1513.0,118.0,NUSA TENGGARA TIMUR,2.0
0,2022-05-03,0.0,9.0,-9.0,93782.0,92160.0,1513.0,109.0,NUSA TENGGARA TIMUR,0.0
0,2022-05-04,0.0,1.0,2.0,93785.0,92161.0,1513.0,111.0,NUSA TENGGARA TIMUR,3.0
0,2022-05-05,0.0,9.0,-5.0,93789.0,92170.0,1513.0,106.0,NUSA TENGGARA TIMUR,4.0
0,2022-05-06,1.0,13.0,-12.0,93791.0,92183.0,1514.0,94.0,NUSA TENGGARA TIMUR,2.0
0,2022-05-07,1.0,5.0,-4.0,93793.0,92188.0,1515.0,90.0,NUSA TENGGARA TIMUR,2.0
0,2022-05-08,0.0,7.0,-6.0,93794.0,92195.0,1515.0,84.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-09,1.0,7.0,-5.0,93797.0,92202.0,1516.0,79.0,NUSA TENGGARA TIMUR,3.0
0,2022-05-10,0.0,33.0,-33.0,93797.0,92235.0,1516.0,46.0,NUSA TENGGARA TIMUR,0.0
0,2022-05-11,0.0,8.0,-7.0,93798.0,92243.0,1516.0,39.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-12,0.0,11.0,-11.0,93798.0,92254.0,1516.0,28.0,NUSA TENGGARA TIMUR,0.0
0,2022-05-13,0.0,1.0,3.0,93802.0,92255.0,1516.0,31.0,NUSA TENGGARA TIMUR,4.0
0,2022-05-14,0.0,2.0,-1.0,93803.0,92257.0,1516.0,30.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-15,0.0,2.0,-1.0,93804.0,92259.0,1516.0,29.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-16,1.0,2.0,-2.0,93805.0,92261.0,1517.0,27.0,NUSA TENGGARA TIMUR,1.0
0,2022-05-17,0.0,2.0,1.0,93808.0,92263.0,1517.0,28.0,NUSA TENGGARA TIMUR,3.0
0,2020-03-30,0.0,0.0,5.0,5.0,0.0,0.0,5.0,KALIMANTAN SELATAN,5.0
0,2020-03-31,0.0,0.0,2.0,7.0,0.0,0.0,7.0,KALIMANTAN SELATAN,2.0
0,2020-04-01,0.0,0.0,0.0,7.0,0.0,0.0,7.0,KALIMANTAN SELATAN,0.0
0,2020-04-02,0.0,0.0,0.0,7.0,0.0,0.0,7.0,KALIMANTAN SELATAN,0.0
0,2020-04-03,0.0,0.0,0.0,7.0,0.0,0.0,7.0,KALIMANTAN SELATAN,0.0
0,2020-04-04,0.0,0.0,0.0,7.0,0.0,0.0,7.0,KALIMANTAN SELATAN,0.0
0,2020-04-05,1.0,0.0,7.0,15.0,0.0,1.0,14.0,KALIMANTAN SELATAN,8.0
0,2020-04-06,0.0,0.0,2.0,17.0,0.0,1.0,16.0,KALIMANTAN SELATAN,2.0
0,2020-04-07,2.0,0.0,-2.0,17.0,0.0,3.0,14.0,KALIMANTAN SELATAN,0.0
0,2020-04-08,0.0,1.0,3.0,21.0,1.0,3.0,17.0,KALIMANTAN SELATAN,4.0
0,2020-04-09,1.0,2.0,-3.0,21.0,3.0,4.0,14.0,KALIMANTAN SELATAN,0.0
0,2020-04-10,0.0,0.0,7.0,28.0,3.0,4.0,21.0,KALIMANTAN SELATAN,7.0
0,2020-04-11,1.0,0.0,-1.0,28.0,3.0,5.0,20.0,KALIMANTAN SELATAN,0.0
0,2020-04-12,0.0,0.0,5.0,33.0,3.0,5.0,25.0,KALIMANTAN SELATAN,5.0
0,2020-04-13,0.0,1.0,0.0,34.0,4.0,5.0,25.0,KALIMANTAN SELATAN,1.0
0,2020-04-14,2.0,0.0,1.0,37.0,4.0,7.0,26.0,KALIMANTAN SELATAN,3.0
0,2020-04-15,0.0,1.0,11.0,49.0,5.0,7.0,37.0,KALIMANTAN SELATAN,12.0
0,2020-04-16,0.0,4.0,5.0,58.0,9.0,7.0,42.0,KALIMANTAN SELATAN,9.0
0,2020-04-17,0.0,0.0,15.0,73.0,9.0,7.0,57.0,KALIMANTAN SELATAN,15.0
0,2020-04-18,0.0,1.0,17.0,91.0,10.0,7.0,74.0,KALIMANTAN SELATAN,18.0
0,2020-04-19,0.0,0.0,4.0,95.0,10.0,7.0,78.0,KALIMANTAN SELATAN,4.0
0,2020-04-20,0.0,0.0,0.0,95.0,10.0,7.0,78.0,KALIMANTAN SELATAN,0.0
0,2020-04-21,0.0,1.0,1.0,97.0,11.0,7.0,79.0,KALIMANTAN SELATAN,2.0
0,2020-04-22,0.0,0.0,10.0,107.0,11.0,7.0,89.0,KALIMANTAN SELATAN,10.0
0,2020-04-23,1.0,0.0,6.0,114.0,11.0,8.0,95.0,KALIMANTAN SELATAN,7.0
0,2020-04-24,0.0,0.0,18.0,132.0,11.0,8.0,113.0,KALIMANTAN SELATAN,18.0
0,2020-04-25,0.0,4.0,10.0,146.0,15.0,8.0,123.0,KALIMANTAN SELATAN,14.0
0,2020-04-26,0.0,1.0,-1.0,146.0,16.0,8.0,122.0,KALIMANTAN SELATAN,0.0
0,2020-04-27,0.0,0.0,4.0,150.0,16.0,8.0,126.0,KALIMANTAN SELATAN,4.0
0,2020-04-28,1.0,4.0,-5.0,150.0,20.0,9.0,121.0,KALIMANTAN SELATAN,0.0
0,2020-04-29,0.0,0.0,7.0,157.0,20.0,9.0,128.0,KALIMANTAN SELATAN,7.0
0,2020-04-30,0.0,0.0,13.0,170.0,20.0,9.0,141.0,KALIMANTAN SELATAN,13.0
0,2020-05-01,0.0,4.0,5.0,179.0,24.0,9.0,146.0,KALIMANTAN SELATAN,9.0
0,2020-05-02,0.0,0.0,0.0,179.0,24.0,9.0,146.0,KALIMANTAN SELATAN,0.0
0,2020-05-03,0.0,0.0,16.0,195.0,24.0,9.0,162.0,KALIMANTAN SELATAN,16.0
0,2020-05-04,0.0,0.0,3.0,198.0,24.0,9.0,165.0,KALIMANTAN SELATAN,3.0
0,2020-05-05,0.0,0.0,14.0,212.0,24.0,9.0,179.0,KALIMANTAN SELATAN,14.0
0,2020-05-06,0.0,0.0,13.0,225.0,24.0,9.0,192.0,KALIMANTAN SELATAN,13.0
0,2020-05-07,0.0,0.0,13.0,238.0,24.0,9.0,205.0,KALIMANTAN SELATAN,13.0
0,2020-05-08,0.0,0.0,8.0,246.0,24.0,9.0,213.0,KALIMANTAN SELATAN,8.0
0,2020-05-09,0.0,0.0,7.0,253.0,24.0,9.0,220.0,KALIMANTAN SELATAN,7.0
0,2020-05-10,0.0,0.0,7.0,260.0,24.0,9.0,227.0,KALIMANTAN SELATAN,7.0
